job_archetype_id,job_title,career_index,domain,internal_job_profile_ids,internal_profile_state,work_product_id,work_product_name,work_product_family,exact_activity_ids,authoring_mode_candidate,enterprise_stream,context_types,primary_functions,canonical_object_candidate,authoring_primitive_candidate,upstream_inputs,downstream_handoff,evidence_requirement,review_state
EJOB-F14.02-PROFESSIONAL,Budgeting Specialist,,"Production, Service, Quality & Finance — F14",JP-F14.02-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.02-PROFESSIONAL-002,Budget,PLAN / STRATEGY,F14.02.A02,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Budget / Forecast / Capex [AGG-19-BUDGET],Object Workspace|Structure Browser|Enterprise Grid,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F14.02-PROFESSIONAL,Budgeting Specialist,,"Production, Service, Quality & Finance — F14",JP-F14.02-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.02-PROFESSIONAL-003,Budget Review / Challenge Record,CASE / ASSESSMENT,F14.02.A03,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Budget / Forecast / Capex [AGG-19-BUDGET],Case Workspace|Assessment Form|Evidence Panel,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F14.02-PROFESSIONAL,Budgeting Specialist,,"Production, Service, Quality & Finance — F14",JP-F14.02-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.02-PROFESSIONAL-004,Budget Approval,DECISION / APPROVAL,F14.02.A04,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Budget / Forecast / Capex [AGG-19-BUDGET],Decision Workspace|Approval Panel,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F14.02-PROFESSIONAL,Budgeting Specialist,,"Production, Service, Quality & Finance — F14",JP-F14.02-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.02-PROFESSIONAL-005,Budget Revision,CHANGE,F14.02.A05,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Budget / Forecast / Capex [AGG-19-BUDGET],Change Workspace|Impact Assessment,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F13.06-PROFESSIONAL,CAPA Specialist,,"Production, Service, Quality & Finance — F13",JP-F13.06-PROFESSIONAL,reconciled-employment-profile,WP-W7-F13.06-PROFESSIONAL-001,Root-Cause Analysis,CASE / ASSESSMENT,F13.06.A01,NATIVE,Operate,Quality Plan|Inspection|NCR|CAPA|Supplier|Product|Service,F13,CAPA Case [AGG-13-CAPA-CASE],Case Workspace|Assessment Form|Evidence Panel,product/service requirements|quality standards|inspection/test results|supplier evidence|non-conformance data,production/service release|supplier management|corrective action|controlled information|assurance,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F13.06-PROFESSIONAL,CAPA Specialist,,"Production, Service, Quality & Finance — F13",JP-F13.06-PROFESSIONAL,reconciled-employment-profile,WP-W7-F13.06-PROFESSIONAL-002,CAPA Plan,CHANGE,F13.06.A02,NATIVE,Operate,Quality Plan|Inspection|NCR|CAPA|Supplier|Product|Service,F13,CAPA Case [AGG-13-CAPA-CASE],Change Workspace|Impact Assessment,product/service requirements|quality standards|inspection/test results|supplier evidence|non-conformance data,production/service release|supplier management|corrective action|controlled information|assurance,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F13.06-PROFESSIONAL,CAPA Specialist,,"Production, Service, Quality & Finance — F13",JP-F13.06-PROFESSIONAL,reconciled-employment-profile,WP-W7-F13.06-PROFESSIONAL-003,CAPA Implementation Record,EXECUTION RECORD,F13.06.A03,NATIVE,Operate,Quality Plan|Inspection|NCR|CAPA|Supplier|Product|Service,F13,CAPA Case [AGG-13-CAPA-CASE],Execution Record|Evidence Panel,product/service requirements|quality standards|inspection/test results|supplier evidence|non-conformance data,production/service release|supplier management|corrective action|controlled information|assurance,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F13.06-PROFESSIONAL,CAPA Specialist,,"Production, Service, Quality & Finance — F13",JP-F13.06-PROFESSIONAL,reconciled-employment-profile,WP-W7-F13.06-PROFESSIONAL-004,CAPA Effectiveness Verification,INSPECTION / TEST,F13.06.A04,NATIVE,Operate,Quality Plan|Inspection|NCR|CAPA|Supplier|Product|Service,F13,CAPA Case [AGG-13-CAPA-CASE],Test / Inspection Workbench|Evidence Panel,product/service requirements|quality standards|inspection/test results|supplier evidence|non-conformance data,production/service release|supplier management|corrective action|controlled information|assurance,"Inspection/test basis, method, result, evidence, performer/reviewer and acceptance status",candidate-explicit
EJOB-F11.09-PROFESSIONAL,Capacity Manager,,"Production, Service, Quality & Finance — F11",JP-F11.09-PROFESSIONAL,reconciled-employment-profile,WP-W7-F11.09-PROFESSIONAL-001,Capacity Model,CALCULATION / MODEL,F11.09.A01,NATIVE,Operate,Production Order|Work Centre|Shift|Material|Equipment,F11,Manufacturing Definition / Plan [AGG-11-MFG-DEFINITION],Calculation Workbench|Enterprise Grid,demand/supply plan|manufacturing definition|materials/inventory|equipment/capacity|quality requirements,inventory/finished goods|quality|maintenance|cost accounting|customer fulfilment,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F11.09-PROFESSIONAL,Capacity Manager,,"Production, Service, Quality & Finance — F11",JP-F11.09-PROFESSIONAL,reconciled-employment-profile,WP-W7-F11.09-PROFESSIONAL-002,Constraint Assessment,CASE / ASSESSMENT,F11.09.A02,NATIVE,Operate,Production Order|Work Centre|Shift|Material|Equipment,F11,Manufacturing Definition / Plan [AGG-11-MFG-DEFINITION],Case Workspace|Assessment Form|Evidence Panel,demand/supply plan|manufacturing definition|materials/inventory|equipment/capacity|quality requirements,inventory/finished goods|quality|maintenance|cost accounting|customer fulfilment,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F11.09-PROFESSIONAL,Capacity Manager,,"Production, Service, Quality & Finance — F11",JP-F11.09-PROFESSIONAL,reconciled-employment-profile,WP-W7-F11.09-PROFESSIONAL-003,Load Balancing Plan,PLAN / STRATEGY,F11.09.A03,NATIVE,Operate,Production Order|Work Centre|Shift|Material|Equipment,F11,Manufacturing Definition / Plan [AGG-11-MFG-DEFINITION],Object Workspace|Structure Browser|Enterprise Grid,demand/supply plan|manufacturing definition|materials/inventory|equipment/capacity|quality requirements,inventory/finished goods|quality|maintenance|cost accounting|customer fulfilment,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F11.09-PROFESSIONAL,Capacity Manager,,"Production, Service, Quality & Finance — F11",JP-F11.09-PROFESSIONAL,reconciled-employment-profile,WP-W7-F11.09-PROFESSIONAL-004,Capacity Change Plan / Decision,CHANGE,F11.09.A04,NATIVE,Operate,Production Order|Work Centre|Shift|Material|Equipment,F11,Manufacturing Definition / Plan [AGG-11-MFG-DEFINITION],Change Workspace|Impact Assessment,demand/supply plan|manufacturing definition|materials/inventory|equipment/capacity|quality requirements,inventory/finished goods|quality|maintenance|cost accounting|customer fulfilment,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F14.22-PROFESSIONAL,Capital Investment Analyst,,"Production, Service, Quality & Finance — F14",JP-F14.22-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.22-PROFESSIONAL-001,Capital Investment Request,TRANSACTION / COMMITMENT,F14.22.A01,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Budget / Forecast / Capex [AGG-19-BUDGET],Transaction Workspace|Approval Panel,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Counterparty/terms/authority with immutable issue, execution, amendment and completion history",candidate-explicit
EJOB-F14.22-PROFESSIONAL,Capital Investment Analyst,,"Production, Service, Quality & Finance — F14",JP-F14.22-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.22-PROFESSIONAL-002,Capital Investment Appraisal,CALCULATION / MODEL,F14.22.A02,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Budget / Forecast / Capex [AGG-19-BUDGET],Calculation Workbench|Enterprise Grid,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F14.22-PROFESSIONAL,Capital Investment Analyst,,"Production, Service, Quality & Finance — F14",JP-F14.22-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.22-PROFESSIONAL-003,Capital Investment Approval,DECISION / APPROVAL,F14.22.A03,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Budget / Forecast / Capex [AGG-19-BUDGET],Decision Workspace|Approval Panel,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F14.22-PROFESSIONAL,Capital Investment Analyst,,"Production, Service, Quality & Finance — F14",JP-F14.22-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.22-PROFESSIONAL-004,Capital Spend Tracking Snapshot,REPORT / SNAPSHOT,F14.22.A04,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Budget / Forecast / Capex [AGG-19-BUDGET],Report Builder|Snapshot View,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F14.22-PROFESSIONAL,Capital Investment Analyst,,"Production, Service, Quality & Finance — F14",JP-F14.22-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.22-PROFESSIONAL-005,Capital Investment Benefits Review,REPORT / SNAPSHOT,F14.22.A05,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Budget / Forecast / Capex [AGG-19-BUDGET],Report Builder|Snapshot View,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F14.08-PROFESSIONAL,Collections Specialist,,"Production, Service, Quality & Finance — F14",JP-F14.08-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.08-PROFESSIONAL-001,Aged Debt / Collections Worklist,REGISTER / SCHEDULE,F14.08.A01,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Receivable / Customer Balance [AGG-19-AR],Enterprise Grid|Collection View,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F14.08-PROFESSIONAL,Collections Specialist,,"Production, Service, Quality & Finance — F14",JP-F14.08-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.08-PROFESSIONAL-002,Collection Contact / Action Record,EXECUTION RECORD,F14.08.A02,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Receivable / Customer Balance [AGG-19-AR],Execution Record|Evidence Panel,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F14.08-PROFESSIONAL,Collections Specialist,,"Production, Service, Quality & Finance — F14",JP-F14.08-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.08-PROFESSIONAL-003,Payment Arrangement,TRANSACTION / COMMITMENT,F14.08.A03,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Receivable / Customer Balance [AGG-19-AR],Transaction Workspace|Approval Panel,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Counterparty/terms/authority with immutable issue, execution, amendment and completion history",candidate-explicit
EJOB-F14.08-PROFESSIONAL,Collections Specialist,,"Production, Service, Quality & Finance — F14",JP-F14.08-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.08-PROFESSIONAL-004,Collections Escalation Case,CASE / ASSESSMENT,F14.08.A04,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Receivable / Customer Balance [AGG-19-AR],Case Workspace|Assessment Form|Evidence Panel,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F14.08-PROFESSIONAL,Collections Specialist,,"Production, Service, Quality & Finance — F14",JP-F14.08-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.08-PROFESSIONAL-005,Write-off Decision,DECISION / APPROVAL,F14.08.A05,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Receivable / Customer Balance [AGG-19-AR],Decision Workspace|Approval Panel,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F14.21-PROFESSIONAL,Commercial Finance Analyst,,"Production, Service, Quality & Finance — F14",JP-F14.21-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.21-PROFESSIONAL-001,Margin Analysis,CALCULATION / MODEL,F14.21.A01,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Budget / Forecast / Capex [AGG-19-BUDGET],Calculation Workbench|Enterprise Grid,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F14.21-PROFESSIONAL,Commercial Finance Analyst,,"Production, Service, Quality & Finance — F14",JP-F14.21-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.21-PROFESSIONAL-002,Customer / Product Profitability Analysis,CALCULATION / MODEL,F14.21.A02,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Budget / Forecast / Capex [AGG-19-BUDGET],Calculation Workbench|Enterprise Grid,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F14.21-PROFESSIONAL,Commercial Finance Analyst,,"Production, Service, Quality & Finance — F14",JP-F14.21-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.21-PROFESSIONAL-003,Cost-to-Serve Analysis,CALCULATION / MODEL,F14.21.A03,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Budget / Forecast / Capex [AGG-19-BUDGET],Calculation Workbench|Enterprise Grid,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-CONTINUOUS-IMPROVEMENT-SPECIALIST,Continuous Improvement Specialist,,"Production, Service, Quality & Finance — F13",JP-F13.09-PROFESSIONAL|JP-F29.08-PROFESSIONAL,reconciled-employment-profile,WP-W7-CONTINUOUS-IMPROVEMENT-SPECIALIST-001,Improvement Opportunity,CASE / ASSESSMENT,F13.09.A01|F29.08.A01|F29.08.A02,NATIVE,Operate,Quality Plan|Inspection|NCR|CAPA|Supplier|Product|Service,F13|F29,Improvement Opportunity [AGG-26-IMPROVEMENT-OPPORTUNITY],Case Workspace|Assessment Form|Evidence Panel,product/service requirements|quality standards|inspection/test results|supplier evidence|non-conformance data,production/service release|supplier management|corrective action|controlled information|assurance,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-CONTINUOUS-IMPROVEMENT-SPECIALIST,Continuous Improvement Specialist,,"Production, Service, Quality & Finance — F13",JP-F13.09-PROFESSIONAL|JP-F29.08-PROFESSIONAL,reconciled-employment-profile,WP-W7-CONTINUOUS-IMPROVEMENT-SPECIALIST-002,Process Improvement Assessment,CASE / ASSESSMENT,F13.09.A02|F29.08.A02,NATIVE,Operate,Quality Plan|Inspection|NCR|CAPA|Supplier|Product|Service,F13|F29,Improvement Opportunity [AGG-26-IMPROVEMENT-OPPORTUNITY],Case Workspace|Assessment Form|Evidence Panel,product/service requirements|quality standards|inspection/test results|supplier evidence|non-conformance data,production/service release|supplier management|corrective action|controlled information|assurance,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-CONTINUOUS-IMPROVEMENT-SPECIALIST,Continuous Improvement Specialist,,"Production, Service, Quality & Finance — F13",JP-F13.09-PROFESSIONAL|JP-F29.08-PROFESSIONAL,reconciled-employment-profile,WP-W7-CONTINUOUS-IMPROVEMENT-SPECIALIST-003,Improvement Implementation Record,CHANGE,F13.09.A03|F29.08.A03,NATIVE,Operate,Quality Plan|Inspection|NCR|CAPA|Supplier|Product|Service,F13|F29,Improvement Opportunity [AGG-26-IMPROVEMENT-OPPORTUNITY],Change Workspace|Impact Assessment,product/service requirements|quality standards|inspection/test results|supplier evidence|non-conformance data,production/service release|supplier management|corrective action|controlled information|assurance,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-CONTINUOUS-IMPROVEMENT-SPECIALIST,Continuous Improvement Specialist,,"Production, Service, Quality & Finance — F13",JP-F13.09-PROFESSIONAL|JP-F29.08-PROFESSIONAL,reconciled-employment-profile,WP-W7-CONTINUOUS-IMPROVEMENT-SPECIALIST-004,Improvement Benefits / Result Review,REPORT / SNAPSHOT,F13.09.A04|F29.08.A04,NATIVE,Operate,Quality Plan|Inspection|NCR|CAPA|Supplier|Product|Service,F13|F29,Improvement Opportunity [AGG-26-IMPROVEMENT-OPPORTUNITY],Report Builder|Snapshot View,product/service requirements|quality standards|inspection/test results|supplier evidence|non-conformance data,production/service release|supplier management|corrective action|controlled information|assurance,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F14.18-PROFESSIONAL,Corporate Finance Specialist,,"Production, Service, Quality & Finance — F14",JP-F14.18-PROFESSIONAL,reconciled-employment-profile,WP-W7-F14.18-PROFESSIONAL-001,Debt / Financing Facility,TRANSACTION / COMMITMENT,F14.18.A01,NATIVE,Operate,Legal Entity|Accounting Period|Ledger|Customer|Supplier|Bank|Tax Jurisdiction|Investment,F14,Treasury / Cash [AGG-19-TREASURY],Transaction Workspace|Approval Panel,approved commercial transactions|bank/cash data|budgets/forecasts|source subledgers|tax/control requirements,management decisions|payments/cash|statutory/tax reporting|investment/asset decisions|enterprise performance,"Counterparty/terms/authority with immutable issue, execution, amendment and completion history",candidate-explicit
